"","primerid","component","contrast","Pr(>Chisq)","ci.hi","ci.lo","coef","z"
"3983","p307","D","conditionspeech",0.00436361204170966,-0.0578249818098963,-0.316846501988205,-0.187335741899051,-2.83506410499384
"3984","p307","D","(Intercept)",NA,-0.580168753398442,-0.711563573045207,-0.645866163221825,-19.2682545955915
"3985","p307","H","conditionphil",4.01605299545974e-38,NA,NA,NA,NA
"3986","p307","H","conditionspeech",0.0164763707744744,NA,NA,NA,NA
"3987","p307","S","conditionphil",NA,NA,NA,NA,12.2089392076236
"3988","p307","S","conditionspeech",NA,NA,NA,NA,-1.79676655843528
"3989","p307","S","(Intercept)",NA,NA,NA,NA,16.0904472303697
"3990","p307","logFC","conditionphil",NA,0.0527468462765098,0.0374712302743569,0.0451090382754333,11.5755843017561
"3991","p307","logFC","conditionspeech",NA,0.000691254763315101,-0.0130886824124529,-0.00619871382456892,-1.76332528830248
"3992","p308","C","conditionphil",0.704329822916849,0.123261246680075,-0.212069677366216,-0.0444042153430707,-0.519073289060363
"3993","p308","C","conditionspeech",0.884757032080798,0.350079674284108,-0.285826053977457,0.0321268101533253,0.198040017695117
"3994","p308","C","(Intercept)",NA,0.246410505923698,0.0282966405619482,0.137353573242823,2.46850933806823
"3995","p308","D","conditionphil",0.259735170193878,1.22298171093488,-0.317753353378193,0.452614178778343,1.15153800266529
"3996","p308","D","conditionspeech",0.124403399453107,0.427563262938078,-2.31142005380473,-0.941928395433328,-1.34805182622314
"3997","p308","D","(Intercept)",NA,-5.06839400474379,-6.07365073031677,-5.57102236753028,-21.7238102857809
"3998","p308","H","conditionphil",0.493078269326012,NA,NA,NA,NA
"3999","p308","H","conditionspeech",0.303917837213222,NA,NA,NA,NA
"4000","p308","S","conditionphil",NA,NA,NA,NA,0.447220087851252
"4001","p308","S","conditionspeech",NA,NA,NA,NA,-0.813181148254768
"4002","p308","S","(Intercept)",NA,NA,NA,NA,-13.6155538739154
"4003","p308","logFC","conditionphil",NA,0.00102157616878851,-0.000957223028740457,3.21765700240261e-05,0.0637405942673464
"4004","p308","logFC","conditionspeech",NA,0.000524079375764871,-0.0010635063201916,-0.000269713472213367,-0.665952953632478
"4005","p309","C","conditionphil",0.179034506088824,0.00640799878200103,-0.0349847815274628,-0.0142883913727309,-1.35312159648104
"4006","p309","C","conditionspeech",0.72474770341213,0.0244723881938169,-0.016975693116004,0.00374834753890641,0.354497769046558
"4007","p309","C","(Intercept)",NA,0.207984707502242,0.189448562033102,0.198716634767672,42.0235639520701
"4008","p309","D","conditionphil",1.87308487958956e-31,-0.661780370792637,-0.943836773116836,-0.802808571954737,-11.1571719311852
"4009","p309","D","conditionspeech",2.42062803960774e-13,-0.379554755382916,-0.667636572532971,-0.523595663957944,-7.12456380601326
"4010","p309","D","(Intercept)",NA,-0.763884387404813,-0.899663628675825,-0.831774008040319,-24.0132008954391
"4011","p309","H","conditionphil",1.11849875874481e-30,NA,NA,NA,NA
"4012","p309","H","conditionspeech",2.12578032050027e-12,NA,NA,NA,NA
"4013","p309","S","conditionphil",NA,NA,NA,NA,-8.84611338804695
"4014","p309","S","conditionspeech",NA,NA,NA,NA,-4.78715960381989
"4015","p309","S","(Intercept)",NA,NA,NA,NA,12.7352498489754
"4016","p309","logFC","conditionphil",NA,-0.024260552985394,-0.0360703809837892,-0.0301654669845916,-10.0125469862332
"4017","p309","logFC","conditionspeech",NA,-0.0118270153569436,-0.0256944449251574,-0.0187607301410505,-5.3031248825546
"4018","p310","C","conditionphil",0.273647973818986,0.00843235773380154,-0.0301498492373483,-0.0108587457517734,-1.10324174076758
"4019","p310","C","conditionspeech",0.0166795960089191,-0.00509901258323731,-0.0491121592087599,-0.0271055858959986,-2.41409561502277
"4020","p310","C","(Intercept)",NA,0.17906662358419,0.163265420366922,0.171166021975556,42.4624927401056
"4021","p310","D","conditionphil",5.88025089821456e-48,-0.90164807397088,-1.20645784906501,-1.05405296151794,-13.5553778859946
"4022","p310","D","conditionspeech",6.04292706726637e-46,-0.969962524596958,-1.31441185948087,-1.14218719203891,-12.9984037318795
"4023","p310","D","(Intercept)",NA,-0.787842866339609,-0.924280648020656,-0.856061757180133,-24.5950966358786
"4024","p310","H","conditionphil",5.91711906134532e-47,NA,NA,NA,NA
"4025","p310","H","conditionspeech",6.17162305897354e-46,NA,NA,NA,NA
"4026","p310","S","conditionphil",NA,NA,NA,NA,-10.3652093409178
"4027","p310","S","conditionspeech",NA,NA,NA,NA,-10.8982828032278
"4028","p310","S","(Intercept)",NA,NA,NA,NA,12.634156947445
"4029","p310","logFC","conditionphil",NA,-0.0255948530947484,-0.0351268260549841,-0.0303608395748662,-12.4855897840619
"4030","p310","logFC","conditionspeech",NA,-0.029009410429619,-0.0386634190347899,-0.0338364147322044,-13.7389880107543
"4031","p311","C","conditionphil",0.121783620783253,0.00487047334835311,-0.0426864863831684,-0.0189080065174076,-1.55851055251559
"4032","p311","C","conditionspeech",0.026269119860634,-0.00295509709900415,-0.0444570674752236,-0.0237060822871139,-2.23907766672733
"4033","p311","C","(Intercept)",NA,0.220532447591872,0.199023124041386,0.209777785816629,38.230575126371
"4034","p311","D","conditionphil",3.98170092329267e-26,-0.605728434218696,-0.896587031701805,-0.75115773296025,-10.1234215942085
"4035","p311","D","conditionspeech",0.880541506734062,0.12463573915942,-0.144991442907706,-0.010177851874143,-0.147968932214984
"4036","p311","D","(Intercept)",NA,-0.90382310215306,-1.0437394972169,-0.973781299684979,-27.2816673890199
"4037","p311","H","conditionphil",1.60776335232009e-25,NA,NA,NA,NA
"4038","p311","H","conditionspeech",0.0837096507735775,NA,NA,NA,NA
"4039","p311","S","conditionphil",NA,NA,NA,NA,-8.2603734383097
"4040","p311","S","conditionspeech",NA,NA,NA,NA,-1.6878968371204
"4041","p311","S","(Intercept)",NA,NA,NA,NA,7.74204690766678
"4042","p311","logFC","conditionphil",NA,-0.0225322100198317,-0.034746695554648,-0.0286394527872398,-9.19110278364573
"4043","p311","logFC","conditionspeech",NA,0.00078215676718381,-0.0145310642290474,-0.00687445373093181,-1.75974495885998
"4044","p312","C","conditionphil",0.450907631342898,0.014138655513639,-0.0323461171560609,-0.00910373082121093,-0.767691590590535
"4045","p312","C","conditionspeech",0.936925719847429,0.0287141824299429,-0.0311759804538774,-0.00123089901196726,-0.080564741049102
"4046","p312","C","(Intercept)",NA,0.167096187060326,0.139232761599532,0.153164474329929,21.5477349559964
"4047","p312","D","conditionphil",0.0281807315591022,0.386222055390939,0.0234118872482637,0.204816971319601,2.2129142039433
"4048","p312","D","conditionspeech",0.00555533619827448,-0.0872258327484098,-0.546715153968446,-0.316970493358428,-2.70409222784488
"4049","p312","D","(Intercept)",NA,-2.18372699499552,-2.39981217467195,-2.29176958483373,-41.5742148893737
"4050","p312","H","conditionphil",0.0676997331005061,NA,NA,NA,NA
"4051","p312","H","conditionspeech",0.0213284586639408,NA,NA,NA,NA
"4052","p312","S","conditionphil",NA,NA,NA,NA,1.02192671022588
"4053","p312","S","conditionspeech",NA,NA,NA,NA,-1.96904982598331
"4054","p312","S","(Intercept)",NA,NA,NA,NA,-14.1608597641874
"4055","p312","logFC","conditionphil",NA,0.0053067442598979,-0.00162947118530718,0.00183863653729536,1.03908577299153
"4056","p312","logFC","conditionspeech",NA,-0.000363613033940803,-0.0069208846793121,-0.00364224885662645,-2.17733135602492
"4057","p313","C","conditionphil",1.01372636647122e-51,0.113906101171658,0.0881062781052146,0.101006189638436,15.3465001211148
"4058","p313","C","conditionspeech",3.85447188208953e-23,0.0840209765577867,0.0564410244798659,0.0702310005188263,9.9819050610541
"4059","p313","C","(Intercept)",NA,0.255244907448283,0.239115612689996,0.24718026006914,60.0726088381348
"4060","p313","D","conditionphil",6.38956002386523e-61,1.16439962195455,0.905813222809918,1.03510642238223,15.6912452839452
"4061","p313","D","conditionspeech",1.22337367600784e-60,1.28564677242465,0.995258664377432,1.14045271840104,15.394888373138
"4062","p313","D","(Intercept)",NA,0.372837955161076,0.246507758119169,0.309672856640123,9.60890840379102
"4063","p313","H","conditionphil",2.55528457001993e-109,NA,NA,NA,NA
"4064","p313","H","conditionspeech",1.22205106893848e-80,NA,NA,NA,NA
"4065","p313","S","conditionphil",NA,NA,NA,NA,21.9470002486595
"4066","p313","S","conditionspeech",NA,NA,NA,NA,17.9441027220875
"4067","p313","S","(Intercept)",NA,NA,NA,NA,49.272273365133
"4068","p313","logFC","conditionphil",NA,0.145526306531844,0.121738940354801,0.133632623443322,22.0213643796583
"4069","p313","logFC","conditionspeech",NA,0.127145553946093,0.101922141150941,0.114533847548517,17.7995117495787
"4070","p314","C","conditionphil",0.780692619178845,0.0149503402781808,-0.0112226647413179,0.00186383776843147,0.27914676946187
"4071","p314","C","conditionspeech",1.24461720983097e-06,-0.0248732085401056,-0.0584097209329503,-0.0416414647365279,-4.86727839741039
"4072","p314","C","(Intercept)",NA,0.280438274781524,0.264855573138164,0.272646923959844,68.5860723881111
"4073","p314","D","conditionphil",1.71270110496562e-18,0.672516270382358,0.422838457911974,0.547677364147166,8.5985045948254
"4074","p314","D","conditionspeech",1.39363953511391e-27,-0.552524814955959,-0.795712673035603,-0.674118743995781,-10.8660725906998
"4075","p314","D","(Intercept)",NA,0.653129127799245,0.522865819769528,0.587997473784387,17.6942208677062
"4076","p314","H","conditionphil",1.83490021832058e-17,NA,NA,NA,NA
"4077","p314","H","conditionspeech",1.50683293585093e-31,NA,NA,NA,NA
"4078","p314","S","conditionphil",NA,NA,NA,NA,6.27744748069753
"4079","p314","S","conditionspeech",NA,NA,NA,NA,-11.1251591744808
"4080","p314","S","(Intercept)",NA,NA,NA,NA,61.0093804439524
"4081","p314","logFC","conditionphil",NA,0.0440624747229398,0.0209110519770864,0.0324867633500131,5.50055923899587
"4082","p314","logFC","conditionspeech",NA,-0.0534730651397166,-0.0760350103790792,-0.0647540377593979,-11.2504113023503
"4083","p315","C","conditionphil",1.27173566813027e-12,-0.0349778220711242,-0.0614539327997265,-0.0482158774354254,-7.13861520108698
"4084","p315","C","conditionspeech",1.32496863321824e-18,-0.0442135995882132,-0.0692989831169072,-0.0567562913525602,-8.8689325255751
"4085","p315","C","(Intercept)",NA,0.252648209693708,0.240734321531953,0.24669126561283,81.1667844010556
"4086","p315","D","conditionphil",1.71859626410457e-116,-1.2133968792019,-1.44562605187925,-1.32951146554057,-22.4415783723516
"4087","p315","D","conditionspeech",4.32184419569814e-24,-0.517162632438383,-0.764234360960962,-0.640698496699673,-10.1650317176257
"4088","p315","D","(Intercept)",NA,0.911217174571755,0.775131333194345,0.84317425388305,24.2874813952033
"4089","p315","H","conditionphil",5.70813832269381e-126,NA,NA,NA,NA
"4090","p315","H","conditionspeech",8.1955985978273e-40,NA,NA,NA,NA
"4091","p315","S","conditionphil",NA,NA,NA,NA,-20.9163554645891
"4092","p315","S","conditionspeech",NA,NA,NA,NA,-13.4590451892296
"4093","p315","S","(Intercept)",NA,NA,NA,NA,74.5674264495833
"4094","p315","logFC","conditionphil",NA,-0.0885638227325481,-0.105234639185634,-0.0968992309590909,-22.7846072619071
"4095","p315","logFC","conditionspeech",NA,-0.0584219376910919,-0.0774200696056523,-0.0679210036483721,-14.0142958837543
"4096","p316","C","conditionphil",2.13393074258735e-102,-0.691992259930292,-0.828239778556003,-0.760116019243147,-21.8690224499602
"4097","p316","C","conditionspeech",2.22718586081129e-165,-0.988656809233314,-1.13645492740118,-1.06255586831725,-28.1812956657282
"4098","p316","C","(Intercept)",NA,6.3903771660011,6.31356690152692,6.35197203376401,324.165956261464
"4099","p316","D","conditionphil",0.0454691884549457,0.491008433645003,-5.11757868696793,-2.31328512666146,-1.61679062363683
"4100","p316","D","conditionspeech",0.872713210409481,4.48354468500283,-3.64106261583236,0.421241034585237,0.203238686136273
"4101","p316","D","(Intercept)",NA,11.953206127903,6.70120103019771,9.32720357905035,6.96152526561681
"4102","p316","H","conditionphil",7.78896373851661e-102,NA,NA,NA,NA
"4103","p316","H","conditionspeech",7.56292209420383e-164,NA,NA,NA,NA
"4104","p316","S","conditionphil",NA,NA,NA,NA,-16.6069776860201
"4105","p316","S","conditionspeech",NA,NA,NA,NA,-19.7834738146931
"4106","p316","S","(Intercept)",NA,NA,NA,NA,234.142487625022
"4107","p316","logFC","conditionphil",NA,-0.696102842765735,-0.833047246509661,-0.764575044637698,-21.8853711433163
"4108","p316","logFC","conditionspeech",NA,-0.988389134259846,-1.13621003762063,-1.06229958594024,-28.1701556667255
"4109","p317","C","conditionphil",2.28282876643926e-78,-0.157979959420896,-0.194034223286289,-0.176007091353593,-19.1360201592032
"4110","p317","C","conditionspeech",1.83660646199111e-77,-0.142153633163497,-0.17481998398444,-0.158486808573969,-19.0182514436552
"4111","p317","C","(Intercept)",NA,0.413446204783678,0.398664187081305,0.406055195932491,107.678610022939
"4112","p317","D","conditionphil",1.82944593092507e-280,-2.07205780660399,-2.32633474417195,-2.19919627538797,-33.9027639385748
"4113","p317","D","conditionspeech",2.29523047998712e-80,-1.16834548327128,-1.4363372707992,-1.30234137703524,-19.049406088979
"4114","p317","D","(Intercept)",NA,1.72082862663969,1.55185569622508,1.63634216143239,37.960775077078
"4115","p317","H","conditionphil",0,NA,NA,NA,NA
"4116","p317","H","conditionspeech",2.35510551590479e-154,NA,NA,NA,NA
"4117","p317","S","conditionphil",NA,NA,NA,NA,-37.504083901428
"4118","p317","S","conditionspeech",NA,NA,NA,NA,-26.9178987852128
"4119","p317","S","(Intercept)",NA,NA,NA,NA,102.982596812061
"4120","p317","logFC","conditionphil",NA,-0.24538594802414,-0.267417088160148,-0.256401518092144,-45.620674911931
"4121","p317","logFC","conditionspeech",NA,-0.182523077366195,-0.208710748489627,-0.195616912927911,-29.2811149413397
"4122","p318","C","conditionphil",1.61715366775769e-34,0.106665553733385,0.0776029655261773,0.0921342596297812,12.426961379293
"4123","p318","C","conditionspeech",0.764782070116972,0.0152431714604065,-0.0207579629589671,-0.0027573957492803,-0.300234781313164
"4124","p318","C","(Intercept)",NA,0.222939509241839,0.202832871930274,0.212886190586057,41.5036348335194
"4125","p318","D","conditionphil",1.35526622106942e-152,1.68476699344091,1.43916763089492,1.56196731216791,24.9300295012351
"4126","p318","D","conditionspeech",1.72532718085393e-08,0.470785593297899,0.228082629838329,0.349434111568114,5.64375699316372
"4127","p318","D","(Intercept)",NA,-0.434914380619559,-0.563654429506563,-0.499284405063061,-15.2024092025166
"4128","p318","H","conditionphil",1.11888550900971e-183,NA,NA,NA,NA
"4129","p318","H","conditionspeech",1.20034404331297e-07,NA,NA,NA,NA
"4130","p318","S","conditionphil",NA,NA,NA,NA,26.4153815763455
"4131","p318","S","conditionspeech",NA,NA,NA,NA,3.77844079142046
"4132","p318","S","(Intercept)",NA,NA,NA,NA,18.5977749971995
"4133","p318","logFC","conditionphil",NA,0.15735927487188,0.135206905802877,0.146283090337378,25.8852303981932
"4134","p318","logFC","conditionspeech",NA,0.0268693337186912,0.006726928421335,0.0167981310700131,3.26909635852977
"4135","p319","C","conditionphil",2.97291185765559e-67,0.108284470017283,0.0865745416138808,0.097429505815582,17.5917966086107
"4136","p319","C","conditionspeech",7.56281845043901e-208,0.200485290814615,0.177440427904378,0.188962859359496,32.1425560397496
"4137","p319","C","(Intercept)",NA,0.219010146822229,0.206171326539593,0.212590736680911,64.907861963757
"4138","p319","D","conditionphil",2.51521362518818e-22,0.836778694183677,0.546552340035509,0.691665517109593,9.34194626716073
"4139","p319","D","conditionspeech",1.30909523095701e-39,1.28506765245372,0.924562042680248,1.10481484756698,12.0131129841616
"4140","p319","D","(Intercept)",NA,1.08711347000311,0.945816736453225,1.01646510322817,28.199307143439
"4141","p319","H","conditionphil",2.00493741352971e-86,NA,NA,NA,NA
"4142","p319","H","conditionspeech",6.343757146477e-244,NA,NA,NA,NA
"4143","p319","S","conditionphil",NA,NA,NA,NA,19.0450322301928
"4144","p319","S","conditionspeech",NA,NA,NA,NA,31.2227729946364
"4145","p319","S","(Intercept)",NA,NA,NA,NA,65.8367106527809
"4146","p319","logFC","conditionphil",NA,0.116931691766596,0.0957869228801958,0.106359307323396,19.7174452834583
"4147","p319","logFC","conditionspeech",NA,0.214481010411955,0.190453311485712,0.202467160948834,33.0309069320295
"4148","p320","C","conditionphil",0.00610204920479221,-0.00547851258153102,-0.032595364442882,-0.0190369385122065,-2.75192076503599
"4149","p320","C","conditionspeech",4.04981205873127e-10,0.0528636147272952,0.0277355625427928,0.040299588635044,6.28665857078887
"4150","p320","C","(Intercept)",NA,0.203228398884625,0.190782885956429,0.197005642420527,62.05030939635
"4151","p320","D","conditionphil",7.43590943220654e-83,-0.993536134402364,-1.22356543665936,-1.10855078553086,-18.8908073306818
"4152","p320","D","conditionspeech",3.05397196907435e-07,-0.197018668038584,-0.440662146637702,-0.318840407338143,-5.12975531946869
"4153","p320","D","(Intercept)",NA,0.605291179612256,0.475873691540172,0.540582435576214,16.3737083787963
"4154","p320","H","conditionphil",4.19569297865716e-83,NA,NA,NA,NA
"4155","p320","H","conditionspeech",6.59814589303177e-15,NA,NA,NA,NA
"4156","p320","S","conditionphil",NA,NA,NA,NA,-15.3037197998587
"4157","p320","S","conditionspeech",NA,NA,NA,NA,0.818054134185266
"4158","p320","S","(Intercept)",NA,NA,NA,NA,55.4541547767002
"4159","p320","logFC","conditionphil",NA,-0.0524748912994508,-0.0677751045468583,-0.0601249979231545,-15.4040768706143
"4160","p320","logFC","conditionspeech",NA,0.0171356314508276,-0.00262200935185167,0.00725681104948794,1.43975573213984
"4161","p321","C","conditionphil",0.477620339795192,0.0331923744397895,-0.0153625052670049,0.00891493458639228,0.719719658224766
"4162","p321","C","conditionspeech",0.0823648904411034,0.0377265178406082,-0.00200874504157198,0.0178588863995181,1.76179904740206
"4163","p321","C","(Intercept)",NA,0.145435894705622,0.114678744769013,0.130057319737317,16.5755060619283
"4164","p321","D","conditionphil",6.43568740545135e-05,0.587595809051139,0.203425576600265,0.395510692825702,4.03564174399164
"4165","p321","D","conditionspeech",9.0655505869996e-89,1.82920817197314,1.4992745562813,1.66424136412722,19.7727844641188
"4166","p321","D","(Intercept)",NA,-2.43049720364781,-2.67128950347039,-2.5508933535591,-41.5267357391602
"4167","p321","H","conditionphil",0.000264648669357814,NA,NA,NA,NA
"4168","p321","H","conditionspeech",5.03222659645262e-88,NA,NA,NA,NA
"4169","p321","S","conditionphil",NA,NA,NA,NA,3.36254829449999
"4170","p321","S","conditionspeech",NA,NA,NA,NA,15.2272500310244
"4171","p321","S","(Intercept)",NA,NA,NA,NA,-17.6431837037137
"4172","p321","logFC","conditionphil",NA,0.00816672845052136,0.00186847245767552,0.00501760045409844,3.12286962931183
"4173","p321","logFC","conditionspeech",NA,0.0390168682949707,0.0284838071912515,0.0337503377431111,12.5603460933505
"4174","p322","C","conditionphil",0.000149210879767058,0.0392751774744579,0.0125713333561937,0.0259232554153258,3.80534328698545
"4175","p322","C","conditionspeech",0.29422999233149,0.0222473249685049,-0.00670927121146175,0.00776902687852158,1.05171290038299
"4176","p322","C","(Intercept)",NA,0.259812864431724,0.244628907901606,0.252220886166665,65.1139710595038
"4177","p322","D","conditionphil",0.259350837625751,0.181348841728218,-0.0489991393783722,0.0661748511749227,1.12612512913781
"4178","p322","D","conditionspeech",0.289082195441051,0.192556156577698,-0.057543638471393,0.0675062590531525,1.05805633666544
"4179","p322","D","(Intercept)",NA,0.588009645167345,0.458879955606751,0.523444800387048,15.889962411347
"4180","p322","H","conditionphil",0.000398748700192658,NA,NA,NA,NA
"4181","p322","H","conditionspeech",0.328891390876595,NA,NA,NA,NA
"4182","p322","S","conditionphil",NA,NA,NA,NA,3.48707475824805
"4183","p322","S","conditionspeech",NA,NA,NA,NA,1.49183213425572
"4184","p322","S","(Intercept)",NA,NA,NA,NA,57.2784306600226
"4185","p322","logFC","conditionphil",NA,0.0316855781474495,0.00939667938048673,0.0205411287639681,3.61254927846427
"4186","p322","logFC","conditionspeech",NA,0.0208154905720705,-0.00293082605737252,0.008942332257349,1.47615728668113
"4187","p323","C","conditionphil",2.52731164702009e-38,-0.0767487754824271,-0.103779920283156,-0.0902643478827915,-13.0897061328675
"4188","p323","C","conditionspeech",2.15714591787571e-20,-0.0556031470738878,-0.085223139898829,-0.0704131434863584,-9.31851848088941
"4189","p323","C","(Intercept)",NA,0.308340267186502,0.295134899339017,0.30173758326276,89.5688484875967
"4190","p323","D","conditionphil",2.21479568491551e-86,-1.07162528236784,-1.30985680460862,-1.19074104348823,-19.5927855239217
"4191","p323","D","conditionspeech",7.22055966377016e-75,-1.06804970692594,-1.32391134555747,-1.1959805262417,-18.3230184109055
"4192","p323","D","(Intercept)",NA,1.38388434493121,1.23141923410583,1.30765178951852,33.6201560855598
"4193","p323","H","conditionphil",2.26098133666344e-121,NA,NA,NA,NA
"4194","p323","H","conditionspeech",4.20490799866766e-92,NA,NA,NA,NA
"4195","p323","S","conditionphil",NA,NA,NA,NA,-23.1100114765884
"4196","p323","S","conditionspeech",NA,NA,NA,NA,-19.5455181786063
"4197","p323","S","(Intercept)",NA,NA,NA,NA,87.1077805012995
"4198","p323","logFC","conditionphil",NA,-0.115390783354864,-0.135795638250427,-0.125593210802646,-24.1274119454244
"4199","p323","logFC","conditionspeech",NA,-0.10416718653315,-0.126612976204862,-0.115390081369006,-20.1516994469049
"4200","p324","C","conditionphil",0.322930757737701,0.0139754653103955,-0.0440122795177257,-0.0150184071036651,-1.01523303296559
"4201","p324","C","conditionspeech",0.495832368026735,0.0213386546759075,-0.0450128551779458,-0.0118371002510191,-0.699314611664114
"4202","p324","C","(Intercept)",NA,0.165931158625522,0.125106296489988,0.145518727557755,13.9724398403316
"4203","p324","D","conditionphil",1.5806348505506e-12,1.01413615139486,0.577174063033294,0.795655107214078,7.13771467040666
"4204","p324","D","conditionspeech",4.8454846167964e-05,0.775687213835554,0.277725695519412,0.526706454677483,4.14620665903444
"4205","p324","D","(Intercept)",NA,-2.92241350012635,-3.22588226280622,-3.07414788146629,-39.7089906560168
"4206","p324","H","conditionphil",8.75541544463246e-12,NA,NA,NA,NA
"4207","p324","H","conditionspeech",0.000206391730022411,NA,NA,NA,NA
"4208","p324","S","conditionphil",NA,NA,NA,NA,4.3292482835247
"4209","p324","S","conditionspeech",NA,NA,NA,NA,2.43732074071354
"4210","p324","S","(Intercept)",NA,NA,NA,NA,-18.1984896061232
"4211","p324","logFC","conditionphil",NA,0.00858747345147465,0.00280481074817807,0.00569614209982636,3.86127773287469
"4212","p324","logFC","conditionspeech",NA,0.00618765631888573,0.000362658532924375,0.00327515742590505,2.20401477711923
"4213","p325","C","conditionphil",6.66933929804736e-19,0.0679471590248426,0.0434923251717254,0.055719742098284,8.93146020917055
"4214","p325","C","conditionspeech",3.98451644627099e-131,0.178403660536942,0.152548180919351,0.165475920728146,25.0876680481387
"4215","p325","C","(Intercept)",NA,0.280158029771593,0.265603588974017,0.272880809372805,73.4946214535312
"4216","p325","D","conditionphil",4.26988800198007e-24,0.821518840252769,0.547111767799303,0.684315304026036,9.77550132340745
"4217","p325","D","conditionspeech",2.50941194140162e-44,1.27742079968058,0.938697317932234,1.10805905880641,12.8231785809134
"4218","p325","D","(Intercept)",NA,0.907062548856095,0.771087454110236,0.839075001483166,24.189088248971
"4219","p325","H","conditionphil",4.1108409388035e-40,NA,NA,NA,NA
"4220","p325","H","conditionspeech",5.38075618495449e-172,NA,NA,NA,NA
"4221","p325","S","conditionphil",NA,NA,NA,NA,13.2278193550818
"4222","p325","S","conditionspeech",NA,NA,NA,NA,26.8070167319259
"4223","p325","S","(Intercept)",NA,NA,NA,NA,69.0728135420974
"4224","p325","logFC","conditionphil",NA,0.0910513757453471,0.0674459984662538,0.0792486871058005,13.1601008289768
"4225","p325","logFC","conditionspeech",NA,0.206631768239011,0.179520652433579,0.193076210336295,27.9164030906317
"4226","p326","C","conditionphil",0.0481286579516156,0.0257765198669204,0.000130814405008414,0.0129536671359644,1.9799588739656
"4227","p326","C","conditionspeech",1.2661388992288e-55,0.12543967522424,0.097876636574126,0.111658155899183,15.8796689233427
"4228","p326","C","(Intercept)",NA,0.482198476723946,0.467696179895697,0.474947328309822,128.376859067945
"4229","p326","D","conditionphil",0.20476919343346,0.438030656793932,-0.0975804206672127,0.17022511806336,1.24581105472923
"4230","p326","D","conditionspeech",4.44306166925559e-09,1.51344904372961,0.67804246977839,1.095745756754,5.14150184213375
"4231","p326","D","(Intercept)",NA,3.08943660938469,2.80302231881203,2.94622946409836,40.3227340945731
"4232","p326","H","conditionphil",0.0634972968606141,NA,NA,NA,NA
"4233","p326","H","conditionspeech",8.40327321597563e-62,NA,NA,NA,NA
"4234","p326","S","conditionphil",NA,NA,NA,NA,2.28096379112776
"4235","p326","S","conditionspeech",NA,NA,NA,NA,14.8642123967488
"4236","p326","S","(Intercept)",NA,NA,NA,NA,119.288626308628
"4237","p326","logFC","conditionphil",NA,0.0293940532221229,0.00252050160093661,0.0159572774115297,2.32761857894928
"4238","p326","logFC","conditionspeech",NA,0.1395838055114,0.110897340311849,0.125240572911624,17.1137859337087
"4239","p327","C","conditionphil",0.0659737677834542,0.00104804067216458,-0.0389327594935525,-0.018942359410694,-1.85720856377501
"4240","p327","C","conditionspeech",0.00266672214990474,-0.0144950945095312,-0.0672259404673572,-0.0408605174884442,-3.03750646181825
"4241","p327","C","(Intercept)",NA,0.182085993110873,0.162826654593128,0.172456323852,35.1007053897174
"4242","p327","D","conditionphil",1.06700982078615e-12,-0.379133778530965,-0.679424763601207,-0.529279271066086,-6.90908725621907
"4243","p327","D","conditionspeech",1.33740287457439e-30,-0.837704471532437,-1.22188031973869,-1.02979239563556,-10.5074591045886
"4244","p327","D","(Intercept)",NA,-1.17693126374528,-1.32701908027688,-1.25197517201108,-32.6985401398451
"4245","p327","H","conditionphil",1.79029529558107e-12,NA,NA,NA,NA
"4246","p327","H","conditionspeech",2.13295988857441e-31,NA,NA,NA,NA
"4247","p327","S","conditionphil",NA,NA,NA,NA,-6.1987072202051
"4248","p327","S","conditionspeech",NA,NA,NA,NA,-9.57773700294458
"4249","p327","S","(Intercept)",NA,NA,NA,NA,1.6985873377154
"4250","p327","logFC","conditionphil",NA,-0.0115216790333836,-0.0209149949047948,-0.0162183369690892,-6.76807993762776
"4251","p327","logFC","conditionspeech",NA,-0.0218398526020462,-0.030471184098715,-0.0261555183503806,-11.8785552341507
"4252","p328","C","conditionphil",9.13720350865656e-12,0.0561583800609258,0.0312046113238968,0.0436814956924113,6.86182189553793
"4253","p328","C","conditionspeech",2.62551786560898e-44,0.106463696319455,0.0806179941819197,0.0935408452506872,14.1870154503194
"4254","p328","C","(Intercept)",NA,0.189733704835844,0.173042689444836,0.18138819714034,42.599485446192
"4255","p328","D","conditionphil",7.24368228913806e-91,1.28432156603755,1.05170483670136,1.16801320136945,19.682709964019
"4256","p328","D","conditionspeech",2.08952700547353e-125,1.66967134146838,1.40186371897808,1.53576753022323,22.479188754029
"4257","p328","D","(Intercept)",NA,-0.403843774469083,-0.532106822161774,-0.467975298315429,-14.3020885103277
"4258","p328","H","conditionphil",1.46640505428224e-99,NA,NA,NA,NA
"4259","p328","H","conditionspeech",2.88572997443463e-166,NA,NA,NA,NA
"4260","p328","S","conditionphil",NA,NA,NA,NA,18.7698184813151
"4261","p328","S","conditionspeech",NA,NA,NA,NA,25.9269216332655
"4262","p328","S","(Intercept)",NA,NA,NA,NA,20.0092812632771
"4263","p328","logFC","conditionphil",NA,0.0894711149576777,0.0716067168701574,0.0805389159139176,17.6723977792962
"4264","p328","logFC","conditionspeech",NA,0.145217915083013,0.124270148676669,0.134744031879841,25.214473418628
"4265","p329","C","conditionphil",0.114027032136166,0.0228487522419218,-0.00237351093976353,0.0102376206510791,1.59108384675557
